schema_version,prompt_version,run_id,shop_domain,product_key,Handle,product_id,product_gid,url,canonical_url,locale,market,public_status,access_status,discovery_status,product_type,title_discovery,collections,season_priority,inventory_order,source_refs,discovered_at,last_checked_at,issues,assigned_batch,batch_status,research_status,review_status
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-motivational-classroom-rug-for-kids-2f14feb0aa,personalized-motivational-classroom-rug-for-kids-2f14feb0aa,15913319596401,gid://shopify/Product/15913319596401,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-2f14feb0aa,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-2f14feb0aa,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Cute Affirmation Rug with Name for Preschool and Classroom,UNKNOWN,EVERGREEN_OR_OTHER,440,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B044,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-motivational-classroom-rug-for-kids-85959c63a9-85959c63a9,personalized-motivational-classroom-rug-for-kids-85959c63a9-85959c63a9,15913319793009,gid://shopify/Product/15913319793009,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-85959c63a9-85959c63a9,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-85959c63a9-85959c63a9,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Custom Crossword Affirmation Rug with Name for Kids Classroom and Playroom,UNKNOWN,EVERGREEN_OR_OTHER,441,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B045,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-motivational-classroom-rug-for-kids-34838f57f6-34838f57f6,personalized-motivational-classroom-rug-for-kids-34838f57f6-34838f57f6,15913320022385,gid://shopify/Product/15913320022385,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-34838f57f6-34838f57f6,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-34838f57f6-34838f57f6,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Quote Classroom Rug with Name for Learning Space and Kids Room,UNKNOWN,EVERGREEN_OR_OTHER,442,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B045,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-motivational-classroom-rug-for-kids-bb1a76e628,personalized-motivational-classroom-rug-for-kids-bb1a76e628,15913320218993,gid://shopify/Product/15913320218993,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-bb1a76e628,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-bb1a76e628,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Custom Growth Mindset Classroom Rug with Teacher Name for Preschool Playroom,UNKNOWN,EVERGREEN_OR_OTHER,443,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B045,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-motivational-classroom-rug-kids-ab8fce16b6-ab8fce16b6,personalized-motivational-classroom-rug-kids-ab8fce16b6-ab8fce16b6,15913320382833,gid://shopify/Product/15913320382833,https://chillgen.com/products/personalized-motivational-classroom-rug-kids-ab8fce16b6-ab8fce16b6,https://chillgen.com/products/personalized-motivational-classroom-rug-kids-ab8fce16b6-ab8fce16b6,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Positive Affirmation Rug with Name for Classroom and Kids Bedroom,UNKNOWN,EVERGREEN_OR_OTHER,444,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B045,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-motivational-classroom-rug-kids-d760f89ce0-d760f89ce0,personalized-motivational-classroom-rug-kids-d760f89ce0-d760f89ce0,15913320546673,gid://shopify/Product/15913320546673,https://chillgen.com/products/personalized-motivational-classroom-rug-kids-d760f89ce0-d760f89ce0,https://chillgen.com/products/personalized-motivational-classroom-rug-kids-d760f89ce0-d760f89ce0,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Custom Mistakes Are Okay Classroom Rug with Name for Learning Space,UNKNOWN,EVERGREEN_OR_OTHER,445,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B045,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-motivational-classroom-rug-for-kids-fe3841c6fe,personalized-motivational-classroom-rug-for-kids-fe3841c6fe,15913320776049,gid://shopify/Product/15913320776049,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-fe3841c6fe,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-fe3841c6fe,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized In This Classroom Rug with Teacher Name for Preschool,UNKNOWN,EVERGREEN_OR_OTHER,446,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B045,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-motivational-classroom-rug-for-kids-7d4f70bdd2-7d4f70bdd2,personalized-motivational-classroom-rug-for-kids-7d4f70bdd2-7d4f70bdd2,15913322971505,gid://shopify/Product/15913322971505,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-7d4f70bdd2-7d4f70bdd2,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-7d4f70bdd2-7d4f70bdd2,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Custom Vintage Affirmation Rug with Name for Classroom Reading Corner,UNKNOWN,EVERGREEN_OR_OTHER,447,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B045,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-music-album-cover-area-rug-d939ed2f4e,personalized-music-album-cover-area-rug-d939ed2f4e,15913265365361,gid://shopify/Product/15913265365361,https://chillgen.com/products/personalized-music-album-cover-area-rug-d939ed2f4e,https://chillgen.com/products/personalized-music-album-cover-area-rug-d939ed2f4e,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Album Cover Rug with Non Slip Low Pile for Home Entryway,UNKNOWN,EVERGREEN_OR_OTHER,448,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B045,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-hunting-welcome-doormat-custom-family-name-e9839e2783,personalized-hunting-welcome-doormat-custom-family-name-e9839e2783,15912095613297,gid://shopify/Product/15912095613297,https://chillgen.com/products/personalized-hunting-welcome-doormat-custom-family-name-e9839e2783,https://chillgen.com/products/personalized-hunting-welcome-doormat-custom-family-name-e9839e2783,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Hunting Doormat with Family Name and Non Slip Backing for Entryway,UNKNOWN,EVERGREEN_OR_OTHER,449,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B045,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-family-name-patriotic-hunting-doormat-5997abfebc-5997abfebc,personalized-family-name-patriotic-hunting-doormat-5997abfebc-5997abfebc,15912096301425,gid://shopify/Product/15912096301425,https://chillgen.com/products/personalized-family-name-patriotic-hunting-doormat-5997abfebc-5997abfebc,https://chillgen.com/products/personalized-family-name-patriotic-hunting-doormat-5997abfebc-5997abfebc,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Custom 250th Anniversary Hunting Doormat with Family Name for Patriotic Entryway,UNKNOWN,EVERGREEN_OR_OTHER,450,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B045,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-patriotic-hunting-doormat-ee02618b87,personalized-patriotic-hunting-doormat-ee02618b87,15912096629105,gid://shopify/Product/15912096629105,https://chillgen.com/products/personalized-patriotic-hunting-doormat-ee02618b87,https://chillgen.com/products/personalized-patriotic-hunting-doormat-ee02618b87,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized American Flag Hunting Doormat with Family Name for Front Door,UNKNOWN,EVERGREEN_OR_OTHER,451,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B046,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-hunting-welcome-mat-with-custom-family-name-bcc03694c3-bcc03694c3,personalized-hunting-welcome-mat-with-custom-family-name-bcc03694c3-bcc03694c3,15912096956785,gid://shopify/Product/15912096956785,https://chillgen.com/products/personalized-hunting-welcome-mat-with-custom-family-name-bcc03694c3-bcc03694c3,https://chillgen.com/products/personalized-hunting-welcome-mat-with-custom-family-name-bcc03694c3-bcc03694c3,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Custom Deer Duck and Fishing Doormat with Family Name for Cabin Entryway,UNKNOWN,EVERGREEN_OR_OTHER,452,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B046,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-hunting-doormat-custom-family-name-6e74ed97c6,personalized-hunting-doormat-custom-family-name-6e74ed97c6,15913203695985,gid://shopify/Product/15913203695985,https://chillgen.com/products/personalized-hunting-doormat-custom-family-name-6e74ed97c6,https://chillgen.com/products/personalized-hunting-doormat-custom-family-name-6e74ed97c6,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Patriotic Hunting Doormat with Family Name for Cabin and Entryway,UNKNOWN,EVERGREEN_OR_OTHER,453,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B046,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-hunting-doormat-custom-family-name-flag-67dd3817f2-67dd3817f2,personalized-hunting-doormat-custom-family-name-flag-67dd3817f2-67dd3817f2,15913206972785,gid://shopify/Product/15913206972785,https://chillgen.com/products/personalized-hunting-doormat-custom-family-name-flag-67dd3817f2-67dd3817f2,https://chillgen.com/products/personalized-hunting-doormat-custom-family-name-flag-67dd3817f2-67dd3817f2,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Custom 1776 2026 Hunting Doormat with Family Name and American Flag Design,UNKNOWN,EVERGREEN_OR_OTHER,454,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B046,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-hunting-doormat-custom-family-name-d3fa485b6b-d3fa485b6b,personalized-hunting-doormat-custom-family-name-d3fa485b6b-d3fa485b6b,15913207071089,gid://shopify/Product/15913207071089,https://chillgen.com/products/personalized-hunting-doormat-custom-family-name-d3fa485b6b-d3fa485b6b,https://chillgen.com/products/personalized-hunting-doormat-custom-family-name-d3fa485b6b-d3fa485b6b,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized 250th Anniversary Hunting Doormat with Family Name for Front Door,UNKNOWN,EVERGREEN_OR_OTHER,455,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B046,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-golf-area-rug-living-room-mat-566b4cb491-566b4cb491,custom-golf-area-rug-living-room-mat-566b4cb491-566b4cb491,15912046788977,gid://shopify/Product/15912046788977,https://chillgen.com/products/custom-golf-area-rug-living-room-mat-566b4cb491-566b4cb491,https://chillgen.com/products/custom-golf-area-rug-living-room-mat-566b4cb491-566b4cb491,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Golf Equipment Area Rug with Memory Foam and Non Slip Backing for Home Office,UNKNOWN,EVERGREEN_OR_OTHER,456,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B046,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-golf-welcome-mat-7fa10153d4-7fa10153d4,custom-golf-welcome-mat-7fa10153d4-7fa10153d4,15912047706481,gid://shopify/Product/15912047706481,https://chillgen.com/products/custom-golf-welcome-mat-7fa10153d4-7fa10153d4,https://chillgen.com/products/custom-golf-welcome-mat-7fa10153d4-7fa10153d4,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Golf Theme Area Rug with Soft Cushion and Low Pile for Living Room and Game Room,UNKNOWN,EVERGREEN_OR_OTHER,457,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B046,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-golf-area-rug-living-room-mat-91136ada2c-91136ada2c,custom-golf-area-rug-living-room-mat-91136ada2c-91136ada2c,15912047804785,gid://shopify/Product/15912047804785,https://chillgen.com/products/custom-golf-area-rug-living-room-mat-91136ada2c-91136ada2c,https://chillgen.com/products/custom-golf-area-rug-living-room-mat-91136ada2c-91136ada2c,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Golf Area Rug with Black Background and Non Slip Backing for Boys Room,UNKNOWN,EVERGREEN_OR_OTHER,458,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B046,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-golf-area-rug-living-room-mat-39dea6cb42,custom-golf-area-rug-living-room-mat-39dea6cb42,15913195209073,gid://shopify/Product/15913195209073,https://chillgen.com/products/custom-golf-area-rug-living-room-mat-39dea6cb42,https://chillgen.com/products/custom-golf-area-rug-living-room-mat-39dea6cb42,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Vibrant Golf Equipment Area Rug with Memory Foam for Bedroom and Office,UNKNOWN,EVERGREEN_OR_OTHER,459,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B046,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-golf-welcome-mat-front-door-5bd40453c1-5bd40453c1,custom-golf-welcome-mat-front-door-5bd40453c1-5bd40453c1,15913196355953,gid://shopify/Product/15913196355953,https://chillgen.com/products/custom-golf-welcome-mat-front-door-5bd40453c1-5bd40453c1,https://chillgen.com/products/custom-golf-welcome-mat-front-door-5bd40453c1-5bd40453c1,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Golf Quote Floor Mat with Non Slip Backing for Living Room and Home Office,UNKNOWN,EVERGREEN_OR_OTHER,460,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B046,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-golf-area-rug-living-room-mat-51b65f4454,custom-golf-area-rug-living-room-mat-51b65f4454,15913196716401,gid://shopify/Product/15913196716401,https://chillgen.com/products/custom-golf-area-rug-living-room-mat-51b65f4454,https://chillgen.com/products/custom-golf-area-rug-living-room-mat-51b65f4454,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Golf Area Carpet with Reinforced Edges and Memory Foam for Bedroom and Office,UNKNOWN,EVERGREEN_OR_OTHER,461,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B047,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-golf-area-rug-living-room-mat-f6f3c16862,custom-golf-area-rug-living-room-mat-f6f3c16862,15913197142385,gid://shopify/Product/15913197142385,https://chillgen.com/products/custom-golf-area-rug-living-room-mat-f6f3c16862,https://chillgen.com/products/custom-golf-area-rug-living-room-mat-f6f3c16862,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Golf Theme Rug with Stain Resistant Surface for Game Room and Office,UNKNOWN,EVERGREEN_OR_OTHER,462,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B047,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-golf-area-rug-fd79165e9f-fd79165e9f,custom-golf-area-rug-fd79165e9f-fd79165e9f,15913197371761,gid://shopify/Product/15913197371761,https://chillgen.com/products/custom-golf-area-rug-fd79165e9f-fd79165e9f,https://chillgen.com/products/custom-golf-area-rug-fd79165e9f-fd79165e9f,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Washable Golf Area Rug with Memory Foam for Living Room and Home Office,UNKNOWN,EVERGREEN_OR_OTHER,463,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B047,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-golf-area-rug-living-room-decor-d120c386b8-d120c386b8,custom-golf-area-rug-living-room-decor-d120c386b8-d120c386b8,15913197633905,gid://shopify/Product/15913197633905,https://chillgen.com/products/custom-golf-area-rug-living-room-decor-d120c386b8-d120c386b8,https://chillgen.com/products/custom-golf-area-rug-living-room-decor-d120c386b8-d120c386b8,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Golf Lover Rug with Reinforced Edges and Non Slip Backing for Indoor Home Decor,UNKNOWN,EVERGREEN_OR_OTHER,464,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B047,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-mathematics-education-rug-80ab855e16-80ab855e16,custom-mathematics-education-rug-80ab855e16-80ab855e16,15913231712625,gid://shopify/Product/15913231712625,https://chillgen.com/products/custom-mathematics-education-rug-80ab855e16-80ab855e16,https://chillgen.com/products/custom-mathematics-education-rug-80ab855e16-80ab855e16,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Custom School Math Formula Rug for Classroom Playroom and Study Room,UNKNOWN,EVERGREEN_OR_OTHER,465,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B047,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-mathematics-education-classroom-playroom-rug-0f607da0b3,custom-mathematics-education-classroom-playroom-rug-0f607da0b3,15913232236913,gid://shopify/Product/15913232236913,https://chillgen.com/products/custom-mathematics-education-classroom-playroom-rug-0f607da0b3,https://chillgen.com/products/custom-mathematics-education-classroom-playroom-rug-0f607da0b3,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Mathematics Education Rug for Classroom and Playroom,UNKNOWN,EVERGREEN_OR_OTHER,466,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B047,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-mathematics-classroom-rug-for-school-and-playroom-7ae72f2960,custom-mathematics-classroom-rug-for-school-and-playroom-7ae72f2960,15913232728433,gid://shopify/Product/15913232728433,https://chillgen.com/products/custom-mathematics-classroom-rug-for-school-and-playroom-7ae72f2960,https://chillgen.com/products/custom-mathematics-classroom-rug-for-school-and-playroom-7ae72f2960,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Custom Mathematics Formula Rug for Classroom Playroom and Study Area,UNKNOWN,EVERGREEN_OR_OTHER,467,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B047,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-mathematics-classroom-rug-ec81d3501a,custom-mathematics-classroom-rug-ec81d3501a,15913233023345,gid://shopify/Product/15913233023345,https://chillgen.com/products/custom-mathematics-classroom-rug-ec81d3501a,https://chillgen.com/products/custom-mathematics-classroom-rug-ec81d3501a,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Mathematics Area Rug for School Classroom and Playroom,UNKNOWN,EVERGREEN_OR_OTHER,468,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B047,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-math-education-welcome-mat-for-classroom-and-school-f81e324d95-f81e324d95,custom-math-education-welcome-mat-for-classroom-and-school-f81e324d95-f81e324d95,15913233383793,gid://shopify/Product/15913233383793,https://chillgen.com/products/custom-math-education-welcome-mat-for-classroom-and-school-f81e324d95-f81e324d95,https://chillgen.com/products/custom-math-education-welcome-mat-for-classroom-and-school-f81e324d95-f81e324d95,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Custom Math Education Welcome Mat with Formulas for Classroom Entryway,UNKNOWN,EVERGREEN_OR_OTHER,469,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B047,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-math-education-rug-for-playroom-and-classroom-d0ac821f02-d0ac821f02,custom-math-education-rug-for-playroom-and-classroom-d0ac821f02-d0ac821f02,15913233711473,gid://shopify/Product/15913233711473,https://chillgen.com/products/custom-math-education-rug-for-playroom-and-classroom-d0ac821f02-d0ac821f02,https://chillgen.com/products/custom-math-education-rug-for-playroom-and-classroom-d0ac821f02-d0ac821f02,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Math Learning Area Rug for Classroom and Study Space,UNKNOWN,EVERGREEN_OR_OTHER,470,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B047,COMPLETED,DRAFTED,NEEDS_REVIEW
